latitud,longitud2.90245716,-22.12554832
2.9028062285454546,-22.125252866181818
2.903155297090909,-22.124957412363635
2.9035043656363637,-22.124661958545456
2.9038534341818183,-22.124366504727274
2.904202502727273,-22.12407105090909
2.904551571272727,-22.12377559709091
2.9049006398181816,-22.123480143272726
2.905249708363636,-22.123184689454543
2.9055987769090907,-22.122889235636364
2.9059478454545453,-22.122593781818182
2.906296914,-22.122298328
2.9066459825454545,-22.122002874181817
2.906995051090909,-22.121707420363638
2.9073441196363636,-22.121411966545455
2.907693188181818,-22.121116512727273
2.908042256727273,-22.12082105890909
2.9083913252727274,-22.12052560509091
2.908740393818182,-22.12023015127273
2.9090894623636365,-22.119934697454546
2.909438530909091,-22.119639243636364
2.9097875994545457,-22.119343789818185
2.9101366680000003,-22.119048336000002
2.910485736545455,-22.11875288218182
2.9108348050909094,-22.118457428363637
2.911183873636364,-22.11816197454546
2.9115329421818186,-22.117866520727276
2.911882010727273,-22.117571066909093
2.9122310792727273,-22.11727561309091
2.912580147818182,-22.116980159272728
2.9129292163636364,-22.116684705454546
2.913278284909091,-22.116389251636367
2.9136273534545456,-22.116093797818184
2.913976422,-22.115798344
2.9143254905454548,-22.11550289018182
2.9146745590909093,-22.115207436363637
2.915023627636364,-22.114911982545458
2.9153726961818185,-22.114616528727275
2.915721764727273,-22.114321074909093
2.916070833272727,-22.11402562109091
2.916419901818182,-22.113730167272728
2.9167689703636364,-22.113434713454545
2.917118038909091,-22.113139259636366
2.9174671074545455,-22.112843805818184
2.917816176,-22.112548352
2.9181652445454547,-22.11225289818182
2.9185143130909093,-22.111957444363636
2.918863381636364,-22.111661990545457
2.9192124501818184,-22.111366536727274
2.919561518727273,-22.111071082909092
2.919910587272727,-22.11077562909091
2.9202596558181817,-22.110480175272727
2.9206087243636363,-22.110184721454544
2.920957792909091,-22.109889267636365
2.9213068614545454,-22.109593813818183
2.92165593,-22.10929836
2.9220049985454546,-22.109002906181818
2.922354067090909,-22.108707452363635
2.9227031356363637,-22.108411998545456
2.9230522041818183,-22.108116544727274
2.923401272727273,-22.10782109090909
2.9237503412727275,-22.10752563709091
2.924099409818182,-22.107230183272726
2.9244484783636366,-22.106934729454544
2.924797546909091,-22.106639275636365
2.925146615454546,-22.106343821818182
2.9254956840000004,-22.106048368
2.925844752545455,-22.105752914181817
2.9261938210909095,-22.105457460363635
2.9265428896363637,-22.105162006545456
2.9268919581818182,-22.104866552727273
2.927241026727273,-22.10457109890909
2.9275900952727274,-22.104275645090908
2.927939163818182,-22.103980191272726
2.9282882323636366,-22.103684737454543
2.9286373009090907,-22.103389283636364
2.9289863694545453,-22.10309382981818
2.929335438,-22.102798376
2.9296845065454544,-22.102502922181817
2.930033575090909,-22.102207468363634
2.9303826436363636,-22.101912014545455
2.930731712181818,-22.101616560727273
2.9310807807272727,-22.10132110690909
2.931429849272727,-22.101025653090907
2.9317789178181815,-22.100730199272725
2.932127986363636,-22.100434745454542
2.9324770549090906,-22.100139291636363
2.932826123454545,-22.09984383781818
2.9331751919999998,-22.099548384
2.9335242605454543,-22.099252930181816
2.933873329090909,-22.098957476363633
2.9342223976363635,-22.098662022545454
2.934571466181818,-22.098366568727272
2.9349205347272727,-22.09807111490909
2.9352696032727272,-22.097775661090907
2.935618671818182,-22.097480207272724
2.9359677403636364,-22.097184753454542
2.936316808909091,-22.096889299636363
2.9366658774545455,-22.09659384581818
2.937014946,-22.096298391999998
2.9373640145454547,-22.096002938181815
2.9377130830909093,-22.095707484363633
2.938062151636364,-22.095412030545454
2.9384112201818184,-22.09511657672727
2.938760288727273,-22.09482112290909
2.939109357272727,-22.094525669090906
2.9394584258181817,-22.094230215272724
2.9398074943636363,-22.09393476145454
2.940156562909091,-22.093639307636362
2.9405056314545455,-22.09334385381818
2.9408547,-22.093048399999997
2.9412037685454546,-22.092752946181815
2.941552837090909,-22.092457492363632
2.941901905636364,-22.092162038545453
2.9422509741818184,-22.09186658472727
2.942600042727273,-22.091571130909088
2.942949111272727,-22.091275677090906
2.9432981798181816,-22.090980223272723
2.9436472483636362,-22.09068476945454
2.943996316909091,-22.09038931563636
2.9443453854545454,-22.09009386181818
2.944694454,-22.089798407999996
2.9450435225454545,-22.089502954181814
2.945392591090909,-22.089207500363635
2.9457416596363637,-22.088912046545452
2.9460907281818183,-22.08861659272727
2.946439796727273,-22.08832113890909
2.946788865272727,-22.08802568509091
2.9471379338181816,-22.08773023127273
2.947487002363636,-22.087434777454547
2.9478360709090907,-22.087139323636364
2.9481851394545453,-22.086843869818185
2.948534208,-22.086548416000003
2.9488832765454545,-22.08625296218182
2.949232345090909,-22.085957508363638
2.9495814136363636,-22.08566205454546
2.949930482181818,-22.085366600727276
2.9502795507272728,-22.085071146909094
2.9506286192727273,-22.08477569309091
2.950977687818182,-22.08448023927273
2.9513267563636365,-22.084184785454546
2.951675824909091,-22.083889331636367
2.9520248934545457,-22.083593877818185
2.9523739620000002,-22.083298424000002
2.952723030545455,-22.08300297018182
2.9530720990909094,-22.082707516363637
2.9534211676363635,-22.08241206254546
2.953770236181818,-22.082116608727276
2.9541193047272727,-22.081821154909093
2.9544683732727273,-22.08152570109091
2.954817441818182,-22.081230247272728
2.9551665103636364,-22.080934793454546
2.9555155789090906,-22.080639339636367
2.955864647454545,-22.080343885818184
2.9562137159999997,-22.080048432
2.9565627845454543,-22.07975297818182
2.956911853090909,-22.079457524363637
2.9572609216363634,-22.079162070545458
2.957609990181818,-22.078866616727275
2.9579590587272726,-22.078571162909093
2.958308127272727,-22.07827570909091
