70000.0,70000.07024506739,70000.14048912421,70000.2107321705,70000.28097420621,70000.35121523138,70000.42145524597,70000.49169425003,70000.56193224351,70000.63216922645
30000.0,30000.03004454278,30000.060088081045,30000.090130614804,30000.120172144052,30000.150212668792,30000.18025218902,30000.210290704737,30000.240328215947,30000.270364722644
60000.0,60000.06017985602,60000.120358702996,60000.18053654093,60000.24071336982,60000.300889189675,60000.361064000484,60000.42123780226,60000.481410594984,60000.541582378675
200000.0,200000.20201288475,200000.40402473905,200000.60603556287,200000.8080453562,200001.0100541191,200001.21206185152,200001.41406855345,200001.6160742249,200001.8180788659
250000.0,250000.2531506853,250000.50630033237,250000.75944894121,250001.0125965118,250001.26574304415,250001.51888853827,250001.77203299414,250002.0251764118,250002.27831879118
250000.0,250000.2531506853,250000.50630033237,250000.75944894121,250001.0125965118,250001.26574304415,250001.51888853827,250001.77203299414,250002.0251764118,250002.27831879118
350000.0,350000.3561965566,350000.7123920593,350001.068586508,350001.42477990274,350001.7809722435,350002.13716353034,350002.49335376325,350002.8495429422,350003.2057310671
500000.0,500000.5127103985,500001.025419719,500001.5381279615,500002.050835126,500002.5635412125,500003.0762462211,500003.5889501516,500004.1016530041,500004.61435477866
450000.0,450000.46027804865,450000.9205550273,450001.38083093613,450001.84110577503,450002.30137954396,450002.761652243,450003.22192387213,450003.6821944313,450004.1424639206
425000.0,425000.43416001915,425000.8683189724,425001.3024768597,425001.73663368117,425002.17078943667,425002.6049441263,425003.03909775004,425003.47325030784,425003.90740179975
