31500.0,31500.0000629992,31500.000125996397,31500.000188991595,31500.000251984795,31500.00031497599,31500.00037796519,31500.00044095239,31500.000503937586,31500.000566920786
41500.0,41500.000082999344,41500.00016599669,41500.00024899203,41500.00033198538,41500.00041497672,41500.000497966066,41500.00058095341,41500.00066393876,41500.0007469221
56500.0,56500.00011299964,56500.000225997275,56500.00033899292,56500.000451986554,56500.00056497819,56500.00067796783,56500.00079095547,56500.00090394111,56500.00101692475
122800.0,122800.00024560202,122800.00049120204,122800.00073680005,122800.00098239606,122800.00122799008,122800.00147358209,122800.00171917211,122800.00196476013,122800.00221034614
321650.0,321650.0006433197,321650.0012866374,321650.00192995305,321650.00257326674,321650.00321657845,321650.0038598881,321650.0045031958,321650.0051465015,321650.0057898052
366171.5,366171.5007323688,366171.50146473566,366171.50219710043,366171.5029294633,366171.5036618241,366171.5043941829,366171.50512653973,366171.50585889455,366171.50659124734
416071.5,416071.50083217665,416071.50166435126,416071.5024965239,416071.5033286945,416071.5041608631,416071.50499302975,416071.50582519436,416071.506657357,416071.5074895176
350000.0,350000.0007000235,350000.001400045,350000.0021000645,350000.002800082,350000.0035000975,350000.004200111,350000.0049001225,350000.005600132,350000.0063001395
425000.0,425000.0008500351,425000.00170006824,425000.0025500994,425000.0034001285,425000.00425015565,425000.00510018074,425000.00595020386,425000.006800225,425000.0076502441
350000.0,350000.0007000235,350000.001400045,350000.0021000645,350000.002800082,350000.0035000975,350000.004200111,350000.0049001225,350000.005600132,350000.0063001395
